9.74994785000000000000 -93.42455602
9.80126336500000000000 -93.42983423
9.85257888000000000000 -93.43451414
9.90389439500000000000 -93.43862051
9.95520991000000000000 -93.44217764
10.00652542500000000000 -93.44520968
10.05784094000000000000 -93.44774001
10.10915645500000000000 -93.44979073
10.16047197000000000000 -93.45138437
10.21178748500000000000 -93.45254111
10.26310300000000000000 -93.45328093
10.31441851500000000000 -93.45362459
10.36573403000000000000 -93.45359112
10.41704954500000000000 -93.45319688
10.46836506000000000000 -93.45246135
10.51968057500000000000 -93.45140127
10.57099609000000000000 -93.45003275
10.62231160500000000000 -93.44837146
10.67362712000000000000 -93.44643420
10.72494263500000000000 -93.44423402
10.77625815000000000000 -93.44178764
